2024-06-13 10:48:20 root INFO     loading model + tokenizer
2024-06-13 10:48:38 root INFO     model + tokenizer loaded
2024-06-13 10:48:38 __main__ INFO     starting test: <class 'lre.operators.Word2VecIclEstimator'> on Relation(name='adj - comparative', prompt_templates=['When something is more {}, it is', 'If something is more {}, it is'], prompt_templates_zs=['When something is more {}, it is', 'If something is more {}, it is'], samples=[RelationSample(subject='angry', object=['angrier']), RelationSample(subject='cheap', object=['cheaper']), RelationSample(subject='clever', object=['cleverer']), RelationSample(subject='coarse', object=['coarser']), RelationSample(subject='costly', object=['costlier']), RelationSample(subject='cute', object=['cuter']), RelationSample(subject='dense', object=['denser']), RelationSample(subject='dumb', object=['dumber']), RelationSample(subject='fierce', object=['fiercer']), RelationSample(subject='handy', object=['handier']), RelationSample(subject='happy', object=['happier']), RelationSample(subject='hardy', object=['hardier']), RelationSample(subject='harsh', object=['harsher']), RelationSample(subject='healthy', object=['healthier']), RelationSample(subject='hot', object=['hotter']), RelationSample(subject='huge', object=['huger']), RelationSample(subject='hungry', object=['hungrier']), RelationSample(subject='lazy', object=['lazier']), RelationSample(subject='lengthy', object=['lengthier']), RelationSample(subject='lucky', object=['luckier']), RelationSample(subject='mad', object=['madder']), RelationSample(subject='merry', object=['merrier']), RelationSample(subject='mild', object=['milder']), RelationSample(subject='moist', object=['moister']), RelationSample(subject='nasty', object=['nastier']), RelationSample(subject='neat', object=['neater']), RelationSample(subject='nice', object=['nicer']), RelationSample(subject='noisy', object=['noisier']), RelationSample(subject='proud', object=['prouder']), RelationSample(subject='pure', object=['purer']), RelationSample(subject='risky', object=['riskier']), RelationSample(subject='rocky', object=['rockier']), RelationSample(subject='rude', object=['ruder']), RelationSample(subject='sad', object=['sadder']), RelationSample(subject='scary', object=['scarier']), RelationSample(subject='sexy', object=['sexier']), RelationSample(subject='sticky', object=['stickier']), RelationSample(subject='strict', object=['stricter']), RelationSample(subject='strong', object=['stronger']), RelationSample(subject='subtle', object=['subtler']), RelationSample(subject='sunny', object=['sunnier']), RelationSample(subject='tasty', object=['tastier']), RelationSample(subject='tiny', object=['tinier']), RelationSample(subject='tricky', object=['trickier']), RelationSample(subject='ugly', object=['uglier']), RelationSample(subject='vague', object=['vaguer']), RelationSample(subject='vast', object=['vaster']), RelationSample(subject='weak', object=['weaker']), RelationSample(subject='wealthy', object=['wealthier']), RelationSample(subject='weird', object=['weirder'])], _domain=None, _range=None)
2024-06-13 10:48:38 root INFO     clozed_answers is [['angrier'], ['cheaper'], ['cleverer'], ['coarser'], ['costlier'], ['cuter'], ['denser'], ['dumber'], ['fiercer'], ['handier'], ['happier'], ['hardier'], ['harsher'], ['healthier'], ['hotter'], ['huger'], ['hungrier'], ['lazier'], ['lengthier'], ['luckier'], ['madder'], ['merrier'], ['milder'], ['moister'], ['nastier'], ['neater'], ['nicer'], ['noisier'], ['prouder'], ['purer'], ['riskier'], ['rockier'], ['ruder'], ['sadder'], ['scarier'], ['sexier'], ['stickier'], ['stricter'], ['stronger'], ['subtler'], ['sunnier'], ['tastier'], ['tinier'], ['trickier'], ['uglier'], ['vaguer'], ['vaster'], ['weaker'], ['wealthier'], ['weirder']]
2024-06-13 10:48:40 root INFO     starting operator prediction
2024-06-13 10:48:40 lre.operators WARNING  relation has > 1 prompt_templates, will use first (When something is more {}, it is)
2024-06-13 10:48:40 root INFO     [relation call] using When something is more {}, it is
2024-06-13 10:48:51 root INFO     total operator prediction time: 10.367170810699463 seconds
2024-06-13 10:48:53 root INFO     [' more', ' harder', ' much', ' less', ' '] matches ['angrier'] is False
2024-06-13 11:21:41 root INFO     rocky rockier,sticky stickier,strong stronger,hot hotter,tricky trickier,costly costlier,rude ruder,moist: [' more', ' harsher', ' much', ' harder', ' stronger'] matches ['moister'] is False
2024-06-13 11:21:41 root INFO     sunny sunnier,lazy lazier,hot hotter,moist moister,tricky trickier,sad sadder,hungry hungrier,nasty: [' more', ' harsher', ' much', ' nicer', ' less'] matches ['nastier'] is False
2024-06-13 11:21:41 root INFO     moist moister,vague vaguer,risky riskier,mild milder,cute cuter,coarse coarser,strict stricter,neat: [' more', ' harsher', ' much', ' bigger', ' n'] matches ['neater'] is True
2024-06-13 11:21:41 root INFO     healthy healthier,cute cuter,angry angrier,vast vaster,subtle subtler,hardy hardier,nasty nastier,nice: ['\n', '.', ',', ' ', ' the'] matches ['nicer'] is False
2024-06-13 11:21:41 root INFO     merry merrier,clever cleverer,tricky trickier,tiny tinier,angry angrier,cheap cheaper,handy handier,noisy: [' more', ' harsher', ' much', ' stronger', ' harder'] matches ['noisier'] is False
2024-06-13 11:21:41 root INFO     sad sadder,fierce fiercer,weak weaker,costly costlier,rocky rockier,ugly uglier,vague vaguer,proud: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['prouder'] is False
2024-06-13 11:21:41 root INFO     lengthy lengthier,hungry hungrier,wealthy wealthier,sad sadder,harsh harsher,strong stronger,sticky stickier,pure: ['\n', '.', ',', ' ', ' the'] matches ['purer'] is False
2024-06-13 11:21:41 root INFO     pure purer,ugly uglier,nasty nastier,nice nicer,handy handier,rude ruder,sticky stickier,risky: [' more', ' harsher', ' stronger', ' worse', ' harder'] matches ['riskier'] is False
2024-06-13 11:21:41 root INFO     moist moister,angry angrier,lazy lazier,healthy healthier,costly costlier,tasty tastier,mild milder,rocky: [' more', ' harsher', ' much', ' harder', ' less'] matches ['rockier'] is False
2024-06-13 11:21:41 root INFO     healthy healthier,tricky trickier,pure purer,coarse coarser,nice nicer,mad madder,vague vaguer,rude: [' more', ' harsher', ' nicer', ' harder', ' tougher'] matches ['ruder'] is False
2024-06-13 11:21:41 root INFO     neat neater,nasty nastier,sticky stickier,mad madder,handy handier,rude ruder,angry angrier,sad: [' more', ' harsher', ' much', ' worse', ' less'] matches ['sadder'] is False
2024-06-13 11:21:41 root INFO     tricky trickier,hungry hungrier,lazy lazier,noisy noisier,moist moister,strong stronger,strict stricter,scary: [' more', ' harsher', ' worse', ' stronger', ' much'] matches ['scarier'] is False
2024-06-13 11:21:41 root INFO     vast vaster,strict stricter,hungry hungrier,angry angrier,sad sadder,nasty nastier,moist moister,sexy: [' more', ' harsher', ' harder', ' tougher', ' stronger'] matches ['sexier'] is False
2024-06-13 11:21:41 root INFO     vast vaster,rocky rockier,wealthy wealthier,happy happier,dense denser,nasty nastier,harsh harsher,sticky: [' more', ' much', ' harsher', ' stronger', ' harder'] matches ['stickier'] is False
2024-06-13 11:21:41 root INFO     costly costlier,mild milder,lengthy lengthier,risky riskier,subtle subtler,rude ruder,dense denser,strict: [' more', ' harsher', ' worse', ' much', ' better'] matches ['stricter'] is False
2024-06-13 11:21:41 root INFO     noisy noisier,fierce fiercer,huge huger,subtle subtler,coarse coarser,strict stricter,dumb dumber,strong: ['\n', '.', ',', ' ', ' the'] matches ['stronger'] is False
2024-06-13 11:21:41 root INFO     lucky luckier,nasty nastier,lazy lazier,happy happier,dumb dumber,fierce fiercer,sunny sunnier,subtle: [' more', ' harder', ' harsher', ' much', ' stronger'] matches ['subtler'] is False
2024-06-13 11:21:41 root INFO     neat neater,rocky rockier,ugly uglier,huge huger,dumb dumber,mild milder,rude ruder,sunny: [' more', ' harder', ' harsher', ' much', ' nicer'] matches ['sunnier'] is False
2024-06-13 11:21:41 root INFO     rocky rockier,risky riskier,weird weirder,coarse coarser,nasty nastier,dumb dumber,vast vaster,tasty: [' more', ' harsher', ' much', ' nicer', ' richer'] matches ['tastier'] is False
2024-06-13 11:21:41 root INFO     lucky luckier,angry angrier,hot hotter,mild milder,hungry hungrier,sunny sunnier,tiny: ['\n', '.', ' ', ',', ' the'] matches ['tinier'] is False
2024-06-13 11:21:41 root INFO     rocky rockier,rude ruder,dense denser,strong stronger,cute cuter,hardy hardier,nice nicer,tricky: [' more', ' much', ' harsher', ' less', ' harder'] matches ['trickier'] is False
2024-06-13 11:21:41 root INFO     huge huger,pure purer,harsh harsher,weak weaker,healthy healthier,clever cleverer,vast vaster,ugly: [' more', ' harsher', ' much', ' bigger', '-'] matches ['uglier'] is False
2024-06-13 11:21:41 root INFO     proud prouder,rocky rockier,neat neater,rude ruder,lengthy lengthier,nice nicer,costly costlier,vague: [' more', ' harsher', ' much', ' bigger', ' thicker'] matches ['vaguer'] is False
2024-06-13 11:21:41 root INFO     proud prouder,sticky stickier,noisy noisier,sunny sunnier,dumb dumber,strict stricter,fierce fiercer,vast: [' more', ' harsher', ' much', ' nicer', ' richer'] matches ['vaster'] is False
2024-06-13 11:21:41 root INFO     proud prouder,rude ruder,vast vaster,ugly uglier,hot hotter,moist moister,happy happier,weak: ['\n', '.', ',', ' ', ' the'] matches ['weaker'] is False
2024-06-13 11:21:41 root INFO     lazy lazier,sexy sexier,lengthy lengthier,proud prouder,weak weaker,costly costlier,wealthy: [' more', ' much', ' harder', ' stronger', ' harsher'] matches ['wealthier'] is False
2024-06-13 11:21:41 root INFO     hardy hardier,risky riskier,dense denser,moist moister,noisy noisier,cute cuter,merry merrier,weird: [' more', ' harsher', ' bigger', ' harder', ' nicer'] matches ['weirder'] is False
2024-06-13 11:21:41 root INFO     1,adj - comparative,50,2,48
hungry hungrier,merry merrier,handy handier,risky riskier,dumb dumber,subtle subtler,neat neater,angry: [' more', ' harsher', ' stronger', ' harder', ' much'] matches ['angrier'] is False
strict stricter,proud prouder,hungry hungrier,lucky luckier,risky riskier,pure purer,noisy noisier,cheap: [' more', ' harsher', ' nicer', ' worse', ' much'] matches ['cheaper'] is False
sticky stickier,strict stricter,weak weaker,costly costlier,sad sadder,healthy healthier,weird weirder,clever: [' more', ' much', ' harsher', ' harder', ' stronger'] matches ['cleverer'] is False
nasty nastier,dense denser,subtle subtler,nice nicer,hungry hungrier,mild milder,wealthy wealthier,coarse: [' more', ' much', ' harsher', ' harder', ' tougher'] matches ['coarser'] is False
dumb dumber,clever cleverer,strict stricter,sexy sexier,rude ruder,weak weaker,nasty nastier,costly: [' more', ' harsher', ' much', ' less', ' bigger'] matches ['costlier'] is False
healthy healthier,ugly uglier,scary scarier,hot hotter,pure purer,coarse coarser,nasty nastier,cute: [' more', ' much', ' nicer', ' harder', ' n'] matches ['cuter'] is False
handy handier,tiny tinier,harsh harsher,vague vaguer,fierce fiercer,neat neater,moist moister,dense: [' more', ' much', ' bigger', ' nicer', ' stronger'] matches ['denser'] is False
pure purer,hot hotter,lengthy lengthier,moist moister,neat neater,vague vaguer,dumb: [' more', ' harsher', ' much', ' worse', ' tougher'] matches ['dumber'] is False
dense denser,tiny tinier,coarse coarser,lengthy lengthier,hungry hungrier,costly costlier,harsh harsher,fierce: [' more', ' harsher', ' much', ' worse', '-'] matches ['fiercer'] is False
dumb dumber,strong stronger,mild milder,risky riskier,nasty nastier,coarse coarser,merry merrier,handy: [' more', ' harsher', ' stronger', ' bigger', ' much'] matches ['handier'] is False
cute cuter,angry angrier,huge huger,pure purer,dumb dumber,healthy healthier,happy: ['\n', '.', ',', ' ', ' the'] matches ['happier'] is False
sunny sunnier,mad madder,tasty tastier,tiny tinier,subtle subtler,hot hotter,neat neater,hardy: [' more', ' harsher', ' stronger', ' much', ' bigger'] matches ['hardier'] is False
nice nicer,rude ruder,hungry hungrier,sunny sunnier,sad sadder,angry angrier,noisy noisier,harsh: [' more', ' harsher', ' much', ' less', ' better'] matches ['harsher'] is True
risky riskier,hungry hungrier,wealthy wealthier,merry merrier,pure purer,strict stricter,tricky trickier,healthy: ['\n', '.', ',', ' ', ' the'] matches ['healthier'] is False
happy happier,weak weaker,sad sadder,neat neater,dumb dumber,pure purer,tasty tastier,hot: ['\n', '.', ',', ' ', ' the'] matches ['hotter'] is False
lazy lazier,hot hotter,pure purer,dumb dumber,scary scarier,merry merrier,fierce fiercer,huge: ['\n', '.', ',', ' ', ' the'] matches ['huger'] is False
dense denser,sexy sexier,mild milder,vast vaster,cheap cheaper,rocky rockier,lazy lazier,hungry: [' more', ' harder', ' much', ' harsher', ' stronger'] matches ['hungrier'] is False
strong stronger,wealthy wealthier,rocky rockier,hardy hardier,moist moister,neat neater,pure purer,lazy: [' more', ' much', ' stronger', ' worse', ' harder'] matches ['lazier'] is False
coarse coarser,hardy hardier,tasty tastier,pure purer,merry merrier,angry angrier,handy handier,lengthy: [' more', ' harsher', ' much', ' scar', ' nicer'] matches ['lengthier'] is False
nasty nastier,clever cleverer,weak weaker,dense denser,rude ruder,happy happier,cute cuter,lucky: [' more', ' harsher', ' harder', ' stronger', ' worse'] matches ['luckier'] is False
coarse coarser,huge huger,nasty nastier,proud prouder,pure purer,hardy hardier,healthy healthier,mad: ['\n', '.', ',', ' ', ' the'] matches ['madder'] is False
costly costlier,rude ruder,ugly uglier,subtle subtler,nasty nastier,pure purer,scary scarier,merry: [' more', ' harsher', ' less', '-', ' much'] matches ['merrier'] is False
proud prouder,clever cleverer,rude ruder,harsh harsher,sticky stickier,pure purer,strict stricter,mild: [' more', ' harsher', '-', ' much', ' nicer'] matches ['milder'] is False
rocky rockier,sticky stickier,strong stronger,hot hotter,tricky trickier,costly costlier,rude ruder,moist: [' more', ' harsher', ' much', ' harder', ' stronger'] matches ['moister'] is False
sunny sunnier,lazy lazier,hot hotter,moist moister,tricky trickier,sad sadder,hungry hungrier,nasty: [' more', ' harsher', ' much', ' nicer', ' less'] matches ['nastier'] is False
moist moister,vague vaguer,risky riskier,mild milder,cute cuter,coarse coarser,strict stricter,neat: [' more', ' harsher', ' much', ' bigger', ' n'] matches ['neater'] is True
healthy healthier,cute cuter,angry angrier,vast vaster,subtle subtler,hardy hardier,nasty nastier,nice: ['\n', '.', ',', ' ', ' the'] matches ['nicer'] is False
merry merrier,clever cleverer,tricky trickier,tiny tinier,angry angrier,cheap cheaper,handy handier,noisy: [' more', ' harsher', ' much', ' stronger', ' harder'] matches ['noisier'] is False
sad sadder,fierce fiercer,weak weaker,costly costlier,rocky rockier,ugly uglier,vague vaguer,proud: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['prouder'] is False
lengthy lengthier,hungry hungrier,wealthy wealthier,sad sadder,harsh harsher,strong stronger,sticky stickier,pure: ['\n', '.', ',', ' ', ' the'] matches ['purer'] is False
pure purer,ugly uglier,nasty nastier,nice nicer,handy handier,rude ruder,sticky stickier,risky: [' more', ' harsher', ' stronger', ' worse', ' harder'] matches ['riskier'] is False
moist moister,angry angrier,lazy lazier,healthy healthier,costly costlier,tasty tastier,mild milder,rocky: [' more', ' harsher', ' much', ' harder', ' less'] matches ['rockier'] is False
healthy healthier,tricky trickier,pure purer,coarse coarser,nice nicer,mad madder,vague vaguer,rude: [' more', ' harsher', ' nicer', ' harder', ' tougher'] matches ['ruder'] is False
neat neater,nasty nastier,sticky stickier,mad madder,handy handier,rude ruder,angry angrier,sad: [' more', ' harsher', ' much', ' worse', ' less'] matches ['sadder'] is False
tricky trickier,hungry hungrier,lazy lazier,noisy noisier,moist moister,strong stronger,strict stricter,scary: [' more', ' harsher', ' worse', ' stronger', ' much'] matches ['scarier'] is False
vast vaster,strict stricter,hungry hungrier,angry angrier,sad sadder,nasty nastier,moist moister,sexy: [' more', ' harsher', ' harder', ' tougher', ' stronger'] matches ['sexier'] is False
vast vaster,rocky rockier,wealthy wealthier,happy happier,dense denser,nasty nastier,harsh harsher,sticky: [' more', ' much', ' harsher', ' stronger', ' harder'] matches ['stickier'] is False
costly costlier,mild milder,lengthy lengthier,risky riskier,subtle subtler,rude ruder,dense denser,strict: [' more', ' harsher', ' worse', ' much', ' better'] matches ['stricter'] is False
noisy noisier,fierce fiercer,huge huger,subtle subtler,coarse coarser,strict stricter,dumb dumber,strong: ['\n', '.', ',', ' ', ' the'] matches ['stronger'] is False
lucky luckier,nasty nastier,lazy lazier,happy happier,dumb dumber,fierce fiercer,sunny sunnier,subtle: [' more', ' harder', ' harsher', ' much', ' stronger'] matches ['subtler'] is False
neat neater,rocky rockier,ugly uglier,huge huger,dumb dumber,mild milder,rude ruder,sunny: [' more', ' harder', ' harsher', ' much', ' nicer'] matches ['sunnier'] is False
rocky rockier,risky riskier,weird weirder,coarse coarser,nasty nastier,dumb dumber,vast vaster,tasty: [' more', ' harsher', ' much', ' nicer', ' richer'] matches ['tastier'] is False
lucky luckier,angry angrier,hot hotter,mild milder,hungry hungrier,sunny sunnier,tiny: ['\n', '.', ' ', ',', ' the'] matches ['tinier'] is False
rocky rockier,rude ruder,dense denser,strong stronger,cute cuter,hardy hardier,nice nicer,tricky: [' more', ' much', ' harsher', ' less', ' harder'] matches ['trickier'] is False
huge huger,pure purer,harsh harsher,weak weaker,healthy healthier,clever cleverer,vast vaster,ugly: [' more', ' harsher', ' much', ' bigger', '-'] matches ['uglier'] is False
proud prouder,rocky rockier,neat neater,rude ruder,lengthy lengthier,nice nicer,costly costlier,vague: [' more', ' harsher', ' much', ' bigger', ' thicker'] matches ['vaguer'] is False
proud prouder,sticky stickier,noisy noisier,sunny sunnier,dumb dumber,strict stricter,fierce fiercer,vast: [' more', ' harsher', ' much', ' nicer', ' richer'] matches ['vaster'] is False
proud prouder,rude ruder,vast vaster,ugly uglier,hot hotter,moist moister,happy happier,weak: ['\n', '.', ',', ' ', ' the'] matches ['weaker'] is False
lazy lazier,sexy sexier,lengthy lengthier,proud prouder,weak weaker,costly costlier,wealthy: [' more', ' much', ' harder', ' stronger', ' harsher'] matches ['wealthier'] is False
hardy hardier,risky riskier,dense denser,moist moister,noisy noisier,cute cuter,merry merrier,weird: [' more', ' harsher', ' bigger', ' harder', ' nicer'] matches ['weirder'] is False
1,adj - comparative,50,2,482024-06-13 11:21:41 __main__ INFO     starting test: <class 'lre.operators.Word2VecIclEstimator'> on Relation(name='adj - comparative', prompt_templates=['{}', 'When something is more {}, it is', 'If something is more {}, it is'], prompt_templates_zs=['{}', 'When something is more {}, it is', 'If something is more {}, it is'], samples=[RelationSample(subject='angry', object=['angrier']), RelationSample(subject='cheap', object=['cheaper']), RelationSample(subject='clever', object=['cleverer']), RelationSample(subject='coarse', object=['coarser']), RelationSample(subject='costly', object=['costlier']), RelationSample(subject='cute', object=['cuter']), RelationSample(subject='dense', object=['denser']), RelationSample(subject='dumb', object=['dumber']), RelationSample(subject='fierce', object=['fiercer']), RelationSample(subject='handy', object=['handier']), RelationSample(subject='happy', object=['happier']), RelationSample(subject='hardy', object=['hardier']), RelationSample(subject='harsh', object=['harsher']), RelationSample(subject='healthy', object=['healthier']), RelationSample(subject='hot', object=['hotter']), RelationSample(subject='huge', object=['huger']), RelationSample(subject='hungry', object=['hungrier']), RelationSample(subject='lazy', object=['lazier']), RelationSample(subject='lengthy', object=['lengthier']), RelationSample(subject='lucky', object=['luckier']), RelationSample(subject='mad', object=['madder']), RelationSample(subject='merry', object=['merrier']), RelationSample(subject='mild', object=['milder']), RelationSample(subject='moist', object=['moister']), RelationSample(subject='nasty', object=['nastier']), RelationSample(subject='neat', object=['neater']), RelationSample(subject='nice', object=['nicer']), RelationSample(subject='noisy', object=['noisier']), RelationSample(subject='proud', object=['prouder']), RelationSample(subject='pure', object=['purer']), RelationSample(subject='risky', object=['riskier']), RelationSample(subject='rocky', object=['rockier']), RelationSample(subject='rude', object=['ruder']), RelationSample(subject='sad', object=['sadder']), RelationSample(subject='scary', object=['scarier']), RelationSample(subject='sexy', object=['sexier']), RelationSample(subject='sticky', object=['stickier']), RelationSample(subject='strict', object=['stricter']), RelationSample(subject='strong', object=['stronger']), RelationSample(subject='subtle', object=['subtler']), RelationSample(subject='sunny', object=['sunnier']), RelationSample(subject='tasty', object=['tastier']), RelationSample(subject='tiny', object=['tinier']), RelationSample(subject='tricky', object=['trickier']), RelationSample(subject='ugly', object=['uglier']), RelationSample(subject='vague', object=['vaguer']), RelationSample(subject='vast', object=['vaster']), RelationSample(subject='weak', object=['weaker']), RelationSample(subject='wealthy', object=['wealthier']), RelationSample(subject='weird', object=['weirder'])], _domain=None, _range=None)
2024-06-13 11:21:43 root INFO     starting operator prediction
2024-06-13 11:21:43 lre.operators WARNING  relation has > 1 prompt_templates, will use first ({})
2024-06-13 11:21:43 root INFO     [relation call] using {}
2024-06-13 11:21:48 root INFO     total operator prediction time: 4.985934257507324 seconds
2024-06-13 11:21:51 root INFO     weak weaker,wealthy wealthier,tasty tastier,tiny tinier,scary scarier,rocky rockier,clever cleverer,angry: [' more', ' harsher', ' stronger', ' harder', ' much'] matches ['angrier'] is False
2024-06-13 11:21:51 root INFO     mad madder,hot hotter,merry merrier,lengthy lengthier,nice nicer,pure purer,lazy lazier,cheap: [' more', ' harsher', ' nicer', ' worse', ' much'] matches ['cheaper'] is False
2024-06-13 11:21:51 root INFO     vague vaguer,coarse coarser,sunny sunnier,sticky stickier,merry merrier,nasty nastier,ugly uglier,clever: [' more', ' much', ' harsher', ' harder', ' stronger'] matches ['cleverer'] is False
2024-06-13 11:21:51 root INFO     sexy sexier,pure purer,weird weirder,harsh harsher,weak weaker,moist moister,clever cleverer,coarse: [' more', ' much', ' harsher', ' harder', ' tougher'] matches ['coarser'] is False
2024-06-13 11:21:51 root INFO     hot hotter,rude ruder,weak weaker,tiny tinier,tricky trickier,sexy sexier,wealthy wealthier,costly: [' more', ' harsher', ' less', ' much', ' bigger'] matches ['costlier'] is False
2024-06-13 11:21:51 root INFO     angry angrier,hot hotter,vague vaguer,mad madder,hardy hardier,subtle subtler,ugly uglier,cute: [' more', ' much', ' nicer', ' harder', ' n'] matches ['cuter'] is False
2024-06-13 11:21:51 root INFO     merry merrier,strict stricter,wealthy wealthier,cute cuter,sad sadder,happy happier,subtle subtler,dense: [' more', ' much', ' bigger', ' nicer', ' stronger'] matches ['denser'] is False
2024-06-13 11:21:51 root INFO     moist moister,lucky luckier,cheap cheaper,vague vaguer,neat neater,sad sadder,lazy lazier,dumb: [' more', ' harsher', ' much', ' tougher', ' worse'] matches ['dumber'] is False
2024-06-13 11:21:51 root INFO     proud prouder,weak weaker,rocky rockier,weird weirder,clever cleverer,sad sadder,costly costlier,fierce: [' more', ' harsher', ' much', ' scar', ' worse'] matches ['fiercer'] is False
2024-06-13 11:21:51 root INFO     noisy noisier,strict stricter,dense denser,tiny tinier,coarse coarser,dumb dumber,handy: [' more', ' harsher', ' stronger', ' bigger', ' nicer'] matches ['handier'] is False
2024-06-13 11:21:51 root INFO     vast vaster,nasty nastier,proud prouder,merry merrier,weak weaker,strong stronger,cute cuter,happy: ['\n', '.', ',', ' ', ' the'] matches ['happier'] is False
2024-06-13 11:21:51 root INFO     subtle subtler,mild milder,rude ruder,strong stronger,lengthy lengthier,strict stricter,sunny sunnier,hardy: [' more', ' harsher', ' stronger', ' bigger', ' much'] matches ['hardier'] is False
2024-06-13 11:21:51 root INFO     weak weaker,moist moister,nasty nastier,weird weirder,tricky trickier,hot hotter,pure purer,harsh: [' more', ' harsher', ' much', ' less', ' sharper'] matches ['harsher'] is True
2024-06-13 11:21:51 root INFO     lazy lazier,costly costlier,nasty nastier,cute cuter,strict stricter,tasty tastier,hot hotter,healthy: ['\n', '.', ',', ' ', ' the'] matches ['healthier'] is False
2024-06-13 11:21:51 root INFO     mad madder,tiny tinier,merry merrier,pure purer,vast vaster,coarse coarser,noisy noisier,hot: ['\n', '.', ',', ' ', ' the'] matches ['hotter'] is False
2024-06-13 11:21:51 root INFO     merry merrier,hot hotter,handy handier,hardy hardier,sticky stickier,dense denser,vague vaguer,huge: ['\n', '.', ',', ' ', ' the'] matches ['huger'] is False
2024-06-13 11:21:51 root INFO     costly costlier,sexy sexier,weak weaker,lucky luckier,cute cuter,sticky stickier,hardy hardier,hungry: [' more', ' harder', ' harsher', ' much', ' tougher'] matches ['hungrier'] is False
2024-06-13 11:21:51 root INFO     happy happier,sad sadder,sunny sunnier,sticky stickier,tricky trickier,sexy sexier,lucky luckier,lazy: [' more', ' much', ' stronger', ' harder', ' harsher'] matches ['lazier'] is False
2024-06-13 11:21:51 root INFO     vague vaguer,strict stricter,weak weaker,cute cuter,strong stronger,neat neater,angry angrier,lengthy: [' more', ' harsher', ' much', ' scar', ' nicer'] matches ['lengthier'] is False
2024-06-13 11:21:51 root INFO     hungry hungrier,nice nicer,noisy noisier,hardy hardier,ugly uglier,scary scarier,dumb dumber,lucky: [' more', ' harsher', ' harder', ' stronger', ' nicer'] matches ['luckier'] is False
2024-06-13 11:21:51 root INFO     noisy noisier,tasty tastier,neat neater,lucky luckier,sad sadder,cute cuter,ugly uglier,mad: ['\n', '.', ',', ' ', ' the'] matches ['madder'] is False
2024-06-13 11:21:51 root INFO     wealthy wealthier,harsh harsher,proud prouder,vague vaguer,sexy sexier,angry angrier,noisy noisier,merry: [' more', ' harsher', ' less', '-', ' harder'] matches ['merrier'] is False
2024-06-13 11:21:51 root INFO     huge huger,ugly uglier,tiny tinier,rude ruder,weird weirder,angry angrier,fierce fiercer,mild: [' more', ' harsher', '-', ' nicer', ' worse'] matches ['milder'] is False
2024-06-13 11:21:51 root INFO     hungry hungrier,proud prouder,sunny sunnier,rocky rockier,clever cleverer,happy happier,weird weirder,moist: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['moister'] is False
2024-06-13 11:21:51 root INFO     strong stronger,dense denser,wealthy wealthier,strict stricter,sexy sexier,moist moister,tricky trickier,nasty: [' more', ' harsher', ' much', ' nicer', ' harder'] matches ['nastier'] is False
2024-06-13 11:21:51 root INFO     handy handier,sticky stickier,proud prouder,dumb dumber,ugly uglier,vast vaster,neat: [' more', ' harsher', ' much', ' bigger', ' n'] matches ['neater'] is True
2024-06-13 11:21:51 root INFO     angry angrier,dense denser,clever cleverer,tricky trickier,vague vaguer,sexy sexier,moist moister,nice: ['\n', '.', ',', ' ', ' the'] matches ['nicer'] is False
2024-06-13 11:21:51 root INFO     hardy hardier,weak weaker,clever cleverer,tricky trickier,angry angrier,dense denser,vague vaguer,noisy: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['noisier'] is False
2024-06-13 11:21:51 root INFO     coarse coarser,fierce fiercer,moist moister,pure purer,dumb dumber,scary scarier,vast vaster,proud: [' more', ' harsher', ' harder', ' much', ' stronger'] matches ['prouder'] is False
2024-06-13 11:21:51 root INFO     tasty tastier,merry merrier,neat neater,vast vaster,rocky rockier,risky riskier,strong stronger,pure: ['\n', '.', ',', ' ', ' the'] matches ['purer'] is False
2024-06-13 11:21:51 root INFO     cute cuter,clever cleverer,rocky rockier,angry angrier,lucky luckier,proud prouder,moist moister,risky: [' more', ' harsher', ' stronger', ' harder', ' worse'] matches ['riskier'] is False
2024-06-13 11:21:51 root INFO     happy happier,huge huger,tasty tastier,wealthy wealthier,scary scarier,clever cleverer,coarse coarser,rocky: [' more', ' harsher', ' harder', ' less', ' much'] matches ['rockier'] is False
2024-06-13 11:21:51 root INFO     proud prouder,lucky luckier,harsh harsher,handy handier,lengthy lengthier,moist moister,rude: [' more', ' harsher', ' nicer', ' harder', ' tougher'] matches ['ruder'] is False
2024-06-13 11:21:51 root INFO     coarse coarser,cheap cheaper,sunny sunnier,rocky rockier,costly costlier,proud prouder,tasty tastier,sad: [' more', ' harsher', ' much', ' worse', ' less'] matches ['sadder'] is False
2024-06-13 11:21:51 root INFO     subtle subtler,lucky luckier,sticky stickier,mild milder,rude ruder,tricky trickier,pure purer,scary: [' more', ' harsher', ' stronger', ' worse', ' harder'] matches ['scarier'] is False
2024-06-13 11:21:51 root INFO     dense denser,hardy hardier,lazy lazier,costly costlier,vague vaguer,subtle subtler,tiny tinier,sexy: [' more', ' harsher', ' harder', ' tougher', ' nicer'] matches ['sexier'] is False
2024-06-13 11:21:51 root INFO     ugly uglier,neat neater,weak weaker,moist moister,lazy lazier,dumb dumber,sticky: [' more', ' much', ' harsher', ' stronger', ' harder'] matches ['stickier'] is False
