2024-07-10 16:24:10 __main__ INFO     using beta=1, iter=0
2024-07-10 17:23:05 __main__ INFO     over+adj_reg,beta,10,LRE,3,Jacobian,0,lm,50
2024-07-10 17:23:10 __main__ INFO     verb+er_irreg,beta,10,LRE,18,Jacobian,25,lm,46
2024-07-10 17:23:15 __main__ INFO     adj+ly_reg,beta,10,LRE,28,Jacobian,33,lm,49
2024-07-10 17:23:20 __main__ INFO     name - occupation,beta,10,LRE,30,Jacobian,11,lm,42
2024-07-10 17:23:24 __main__ INFO     synonyms - intensity,beta,10,LRE,5,Jacobian,3,lm,26
2024-07-10 17:23:28 __main__ INFO     animal - sound,beta,10,LRE,21,Jacobian,16,lm,30
2024-07-10 17:23:33 __main__ INFO     noun - plural_reg,beta,10,LRE,50,Jacobian,50,lm,50
2024-07-10 17:23:39 __main__ INFO     Ving - verb_inf,beta,10,LRE,15,Jacobian,3,lm,49
2024-07-10 17:23:43 __main__ INFO     male - female,beta,10,LRE,10,Jacobian,12,lm,29
2024-07-10 17:23:48 __main__ INFO     verb_3pSg - Ved,beta,10,LRE,43,Jacobian,46,lm,49
2024-07-10 17:23:52 __main__ INFO     meronyms - member,beta,10,LRE,13,Jacobian,2,lm,33
2024-07-10 17:23:56 __main__ INFO     hyponyms - misc,beta,10,LRE,2,Jacobian,3,lm,20
2024-07-10 17:24:00 __main__ INFO     adj - superlative,beta,10,LRE,31,Jacobian,28,lm,43
2024-07-10 17:24:05 __main__ INFO     verb+tion_irreg,beta,10,LRE,15,Jacobian,12,lm,49
2024-07-10 17:24:09 __main__ INFO     synonyms - exact,beta,10,LRE,2,Jacobian,1,lm,22
2024-07-10 17:24:14 __main__ INFO     hypernyms - animals,beta,10,LRE,30,Jacobian,16,lm,42
2024-07-10 17:24:18 __main__ INFO     country - capital,beta,10,LRE,12,Jacobian,13,lm,34
2024-07-10 17:24:18 __main__ INFO     using beta=10, iter=5
2024-07-10 17:24:22 __main__ INFO     name - nationality,beta,10,LRE,12,Jacobian,5,lm,24
2024-07-10 17:24:26 __main__ INFO     animal - youth,beta,10,LRE,18,Jacobian,17,lm,33
2024-07-10 17:24:31 __main__ INFO     verb_Ving - 3pSg,beta,10,LRE,18,Jacobian,0,lm,50
2024-07-10 17:24:36 __main__ INFO     noun+less_reg,beta,10,LRE,45,Jacobian,46,lm,47
2024-07-10 17:24:41 __main__ INFO     verb+able_reg,beta,10,LRE,39,Jacobian,34,lm,48
2024-07-10 17:24:45 __main__ INFO     UK_city - county,beta,10,LRE,6,Jacobian,6,lm,12
2024-07-10 17:24:50 __main__ INFO     antonyms - binary,beta,10,LRE,20,Jacobian,22,lm,42
2024-07-10 17:24:55 __main__ INFO     verb_inf - 3pSg,beta,10,LRE,48,Jacobian,44,lm,50
2024-07-10 17:24:59 __main__ INFO     re+verb_reg,beta,10,LRE,36,Jacobian,11,lm,38
2024-07-10 17:25:05 __main__ INFO     verb_inf - Ved,beta,10,LRE,41,Jacobian,41,lm,49
2024-07-10 17:25:09 __main__ INFO     country - language,beta,10,LRE,14,Jacobian,8,lm,40
2024-07-10 17:25:13 __main__ INFO     meronyms - part,beta,10,LRE,9,Jacobian,9,lm,24
2024-07-10 17:25:18 __main__ INFO     verb_Ving - Ved,beta,10,LRE,33,Jacobian,9,lm,49
2024-07-10 17:25:22 __main__ INFO     animal - shelter,beta,10,LRE,12,Jacobian,4,lm,30
2024-07-10 17:25:26 __main__ INFO     hypernyms - misc,beta,10,LRE,17,Jacobian,7,lm,27
2024-07-10 17:25:31 __main__ INFO     meronyms - substance,beta,10,LRE,11,Jacobian,6,lm,39
2024-07-10 17:25:36 __main__ INFO     noun - plural_irreg,beta,10,LRE,44,Jacobian,33,lm,49
2024-07-10 17:25:41 __main__ INFO     un+adj_reg,beta,10,LRE,46,Jacobian,36,lm,50
2024-07-10 17:25:46 __main__ INFO     verb+ment_irreg,beta,10,LRE,42,Jacobian,38,lm,50
2024-07-10 17:25:51 __main__ INFO     adj+ness_reg,beta,10,LRE,38,Jacobian,40,lm,43
2024-07-10 17:25:56 __main__ INFO     over+adj_reg,beta,10,LRE,13,Jacobian,0,lm,50
2024-07-10 17:26:01 __main__ INFO     verb+er_irreg,beta,10,LRE,12,Jacobian,8,lm,47
2024-07-10 17:26:06 __main__ INFO     adj+ly_reg,beta,10,LRE,31,Jacobian,38,lm,50
2024-07-10 17:26:11 __main__ INFO     name - occupation,beta,10,LRE,31,Jacobian,18,lm,42
2024-07-10 17:26:15 __main__ INFO     synonyms - intensity,beta,10,LRE,5,Jacobian,4,lm,23
2024-07-10 17:26:19 __main__ INFO     animal - sound,beta,10,LRE,19,Jacobian,13,lm,29
2024-07-10 17:26:24 __main__ INFO     noun - plural_reg,beta,10,LRE,50,Jacobian,50,lm,50
2024-07-10 17:26:29 __main__ INFO     Ving - verb_inf,beta,10,LRE,35,Jacobian,8,lm,50
2024-07-10 17:26:33 __main__ INFO     male - female,beta,10,LRE,7,Jacobian,9,lm,30
2024-07-10 17:26:39 __main__ INFO     verb_3pSg - Ved,beta,10,LRE,38,Jacobian,42,lm,49
2024-07-10 17:26:43 __main__ INFO     meronyms - member,beta,10,LRE,10,Jacobian,4,lm,33
2024-07-10 17:26:47 __main__ INFO     hyponyms - misc,beta,10,LRE,1,Jacobian,4,lm,25
2024-07-10 17:26:52 __main__ INFO     adj - superlative,beta,10,LRE,29,Jacobian,23,lm,44
2024-07-10 17:26:57 __main__ INFO     verb+tion_irreg,beta,10,LRE,38,Jacobian,27,lm,49
2024-07-10 17:27:00 __main__ INFO     synonyms - exact,beta,10,LRE,2,Jacobian,2,lm,20
2024-07-10 17:27:05 __main__ INFO     hypernyms - animals,beta,10,LRE,26,Jacobian,22,lm,42
2024-07-10 17:27:09 __main__ INFO     country - capital,beta,10,LRE,13,Jacobian,15,lm,35
2024-07-10 17:27:09 __main__ INFO     using beta=10, iter=6
2024-07-10 17:27:13 __main__ INFO     name - nationality,beta,10,LRE,13,Jacobian,5,lm,22
2024-07-10 17:27:17 __main__ INFO     animal - youth,beta,10,LRE,19,Jacobian,18,lm,33
2024-07-10 17:27:22 __main__ INFO     verb_Ving - 3pSg,beta,10,LRE,19,Jacobian,0,lm,50
2024-07-10 17:27:27 __main__ INFO     noun+less_reg,beta,10,LRE,46,Jacobian,46,lm,48
2024-07-10 17:27:32 __main__ INFO     verb+able_reg,beta,10,LRE,42,Jacobian,38,lm,47
2024-07-10 17:27:36 __main__ INFO     UK_city - county,beta,10,LRE,6,Jacobian,3,lm,13
2024-07-10 17:27:41 __main__ INFO     antonyms - binary,beta,10,LRE,25,Jacobian,26,lm,41
2024-07-10 17:27:46 __main__ INFO     verb_inf - 3pSg,beta,10,LRE,48,Jacobian,45,lm,50
2024-07-10 17:27:50 __main__ INFO     re+verb_reg,beta,10,LRE,39,Jacobian,13,lm,41
2024-07-10 17:27:56 __main__ INFO     verb_inf - Ved,beta,10,LRE,41,Jacobian,41,lm,49
2024-07-10 17:28:00 __main__ INFO     country - language,beta,10,LRE,11,Jacobian,8,lm,38
2024-07-10 17:28:05 __main__ INFO     meronyms - part,beta,10,LRE,10,Jacobian,8,lm,33
2024-07-10 17:28:10 __main__ INFO     verb_Ving - Ved,beta,10,LRE,22,Jacobian,5,lm,49
2024-07-10 17:28:14 __main__ INFO     animal - shelter,beta,10,LRE,9,Jacobian,2,lm,30
2024-07-10 17:28:18 __main__ INFO     hypernyms - misc,beta,10,LRE,17,Jacobian,6,lm,33
2024-07-10 17:28:23 __main__ INFO     meronyms - substance,beta,10,LRE,11,Jacobian,6,lm,40
2024-07-10 17:28:28 __main__ INFO     noun - plural_irreg,beta,10,LRE,46,Jacobian,43,lm,49
2024-07-10 17:28:33 __main__ INFO     un+adj_reg,beta,10,LRE,40,Jacobian,33,lm,49
2024-07-10 17:28:38 __main__ INFO     verb+ment_irreg,beta,10,LRE,39,Jacobian,41,lm,50
2024-07-10 17:28:43 __main__ INFO     adj+ness_reg,beta,10,LRE,38,Jacobian,41,lm,43
2024-07-10 17:28:48 __main__ INFO     over+adj_reg,beta,10,LRE,5,Jacobian,0,lm,50
2024-07-10 17:28:53 __main__ INFO     verb+er_irreg,beta,10,LRE,24,Jacobian,26,lm,47
2024-07-10 17:28:58 __main__ INFO     adj+ly_reg,beta,10,LRE,41,Jacobian,39,lm,50
2024-07-10 17:29:03 __main__ INFO     name - occupation,beta,10,LRE,26,Jacobian,15,lm,39
2024-07-10 17:29:06 __main__ INFO     synonyms - intensity,beta,10,LRE,2,Jacobian,3,lm,19
2024-07-10 17:29:11 __main__ INFO     animal - sound,beta,10,LRE,23,Jacobian,19,lm,33
2024-07-10 17:29:16 __main__ INFO     noun - plural_reg,beta,10,LRE,50,Jacobian,49,lm,50
2024-07-10 17:29:21 __main__ INFO     Ving - verb_inf,beta,10,LRE,10,Jacobian,3,lm,50
2024-07-10 17:29:25 __main__ INFO     male - female,beta,10,LRE,6,Jacobian,8,lm,31
2024-07-10 17:29:30 __main__ INFO     verb_3pSg - Ved,beta,10,LRE,40,Jacobian,36,lm,48
2024-07-10 17:29:34 __main__ INFO     meronyms - member,beta,10,LRE,12,Jacobian,7,lm,31
2024-07-10 17:29:38 __main__ INFO     hyponyms - misc,beta,10,LRE,1,Jacobian,3,lm,25
2024-07-10 17:29:43 __main__ INFO     adj - superlative,beta,10,LRE,30,Jacobian,26,lm,45
2024-07-10 17:29:48 __main__ INFO     verb+tion_irreg,beta,10,LRE,28,Jacobian,26,lm,49
2024-07-10 17:29:52 __main__ INFO     synonyms - exact,beta,10,LRE,3,Jacobian,2,lm,22
2024-07-10 17:29:57 __main__ INFO     hypernyms - animals,beta,10,LRE,31,Jacobian,15,lm,43
2024-07-10 17:30:01 __main__ INFO     country - capital,beta,10,LRE,11,Jacobian,17,lm,37
2024-07-10 17:30:01 __main__ INFO     using beta=10, iter=7
2024-07-10 17:30:05 __main__ INFO     name - nationality,beta,10,LRE,12,Jacobian,5,lm,22
2024-07-10 17:30:09 __main__ INFO     animal - youth,beta,10,LRE,18,Jacobian,20,lm,34
2024-07-10 17:30:14 __main__ INFO     verb_Ving - 3pSg,beta,10,LRE,18,Jacobian,1,lm,50
2024-07-10 17:30:19 __main__ INFO     noun+less_reg,beta,10,LRE,46,Jacobian,47,lm,48
2024-07-10 17:30:24 __main__ INFO     verb+able_reg,beta,10,LRE,41,Jacobian,36,lm,48
2024-07-10 17:30:28 __main__ INFO     UK_city - county,beta,10,LRE,4,Jacobian,3,lm,12
2024-07-10 17:30:33 __main__ INFO     antonyms - binary,beta,10,LRE,20,Jacobian,22,lm,42
2024-07-10 17:30:38 __main__ INFO     verb_inf - 3pSg,beta,10,LRE,47,Jacobian,43,lm,50
2024-07-10 17:30:42 __main__ INFO     re+verb_reg,beta,10,LRE,36,Jacobian,9,lm,40
2024-07-10 17:30:48 __main__ INFO     verb_inf - Ved,beta,10,LRE,41,Jacobian,41,lm,49
2024-07-10 17:30:52 __main__ INFO     country - language,beta,10,LRE,13,Jacobian,12,lm,39
2024-07-10 17:30:57 __main__ INFO     meronyms - part,beta,10,LRE,10,Jacobian,8,lm,30
2024-07-10 17:31:02 __main__ INFO     verb_Ving - Ved,beta,10,LRE,40,Jacobian,14,lm,49
2024-07-10 17:31:06 __main__ INFO     animal - shelter,beta,10,LRE,11,Jacobian,2,lm,26
2024-07-10 17:31:10 __main__ INFO     hypernyms - misc,beta,10,LRE,19,Jacobian,10,lm,29
2024-07-10 17:31:14 __main__ INFO     meronyms - substance,beta,10,LRE,12,Jacobian,7,lm,37
2024-07-10 17:31:19 __main__ INFO     noun - plural_irreg,beta,10,LRE,47,Jacobian,45,lm,49
2024-07-10 17:31:24 __main__ INFO     un+adj_reg,beta,10,LRE,36,Jacobian,27,lm,47
2024-07-10 17:31:29 __main__ INFO     verb+ment_irreg,beta,10,LRE,40,Jacobian,42,lm,49
2024-07-10 17:31:34 __main__ INFO     adj+ness_reg,beta,10,LRE,39,Jacobian,40,lm,43
2024-07-10 17:31:39 __main__ INFO     over+adj_reg,beta,10,LRE,20,Jacobian,0,lm,50
2024-07-10 17:31:44 __main__ INFO     verb+er_irreg,beta,10,LRE,18,Jacobian,25,lm,48
2024-07-10 17:31:49 __main__ INFO     adj+ly_reg,beta,10,LRE,24,Jacobian,29,lm,49
2024-07-10 17:31:54 __main__ INFO     name - occupation,beta,10,LRE,26,Jacobian,10,lm,43
2024-07-10 17:31:58 __main__ INFO     synonyms - intensity,beta,10,LRE,4,Jacobian,2,lm,21
2024-07-10 17:32:02 __main__ INFO     animal - sound,beta,10,LRE,23,Jacobian,17,lm,32
2024-07-10 17:32:07 __main__ INFO     noun - plural_reg,beta,10,LRE,50,Jacobian,50,lm,50
2024-07-10 17:32:12 __main__ INFO     Ving - verb_inf,beta,10,LRE,11,Jacobian,4,lm,50
2024-07-10 17:32:16 __main__ INFO     male - female,beta,10,LRE,6,Jacobian,5,lm,33
2024-07-10 17:32:22 __main__ INFO     verb_3pSg - Ved,beta,10,LRE,36,Jacobian,40,lm,49
2024-07-10 17:32:26 __main__ INFO     meronyms - member,beta,10,LRE,12,Jacobian,6,lm,31
2024-07-10 17:32:30 __main__ INFO     hyponyms - misc,beta,10,LRE,2,Jacobian,4,lm,32
2024-07-10 17:32:35 __main__ INFO     adj - superlative,beta,10,LRE,31,Jacobian,26,lm,44
2024-07-10 17:32:40 __main__ INFO     verb+tion_irreg,beta,10,LRE,16,Jacobian,15,lm,49
2024-07-10 17:32:44 __main__ INFO     synonyms - exact,beta,10,LRE,3,Jacobian,2,lm,29
2024-07-10 17:32:49 __main__ INFO     hypernyms - animals,beta,10,LRE,30,Jacobian,14,lm,42
2024-07-10 17:32:53 __main__ INFO     country - capital,beta,10,LRE,8,Jacobian,10,lm,38
2024-07-10 17:32:53 __main__ INFO     using beta=33.3, iter=0
2024-07-10 17:32:57 __main__ INFO     name - nationality,beta,33.3,LRE,7,Jacobian,5,lm,24
2024-07-10 17:33:01 __main__ INFO     animal - youth,beta,33.3,LRE,19,Jacobian,18,lm,33
2024-07-10 17:33:06 __main__ INFO     verb_Ving - 3pSg,beta,33.3,LRE,2,Jacobian,1,lm,50
2024-07-10 17:33:11 __main__ INFO     noun+less_reg,beta,33.3,LRE,46,Jacobian,46,lm,49
2024-07-10 17:33:17 __main__ INFO     verb+able_reg,beta,33.3,LRE,37,Jacobian,33,lm,48
2024-07-10 17:33:21 __main__ INFO     UK_city - county,beta,33.3,LRE,7,Jacobian,5,lm,13
2024-07-10 17:33:25 __main__ INFO     antonyms - binary,beta,33.3,LRE,26,Jacobian,25,lm,42
2024-07-10 17:33:30 __main__ INFO     verb_inf - 3pSg,beta,33.3,LRE,45,Jacobian,43,lm,50
2024-07-10 17:33:35 __main__ INFO     re+verb_reg,beta,33.3,LRE,15,Jacobian,11,lm,40
2024-07-10 17:33:40 __main__ INFO     verb_inf - Ved,beta,33.3,LRE,41,Jacobian,41,lm,49
2024-07-10 17:33:45 __main__ INFO     country - language,beta,33.3,LRE,10,Jacobian,9,lm,39
2024-07-10 17:33:49 __main__ INFO     meronyms - part,beta,33.3,LRE,11,Jacobian,8,lm,31
2024-07-10 17:33:54 __main__ INFO     verb_Ving - Ved,beta,33.3,LRE,23,Jacobian,16,lm,49
2024-07-10 17:33:58 __main__ INFO     animal - shelter,beta,33.3,LRE,5,Jacobian,5,lm,28
2024-07-10 17:34:02 __main__ INFO     hypernyms - misc,beta,33.3,LRE,9,Jacobian,9,lm,29
2024-07-10 17:34:07 __main__ INFO     meronyms - substance,beta,33.3,LRE,10,Jacobian,7,lm,38
2024-07-10 17:34:12 __main__ INFO     noun - plural_irreg,beta,33.3,LRE,44,Jacobian,44,lm,49
2024-07-10 17:34:17 __main__ INFO     un+adj_reg,beta,33.3,LRE,39,Jacobian,34,lm,50
2024-07-10 17:34:22 __main__ INFO     verb+ment_irreg,beta,33.3,LRE,38,Jacobian,40,lm,50
2024-07-10 17:34:27 __main__ INFO     adj+ness_reg,beta,33.3,LRE,42,Jacobian,40,lm,42
2024-07-10 17:34:32 __main__ INFO     over+adj_reg,beta,33.3,LRE,0,Jacobian,0,lm,50
2024-07-10 17:34:37 __main__ INFO     verb+er_irreg,beta,33.3,LRE,22,Jacobian,16,lm,48
2024-07-10 17:34:42 __main__ INFO     adj+ly_reg,beta,33.3,LRE,37,Jacobian,36,lm,50
2024-07-10 17:34:47 __main__ INFO     name - occupation,beta,33.3,LRE,19,Jacobian,13,lm,37
2024-07-10 17:34:50 __main__ INFO     synonyms - intensity,beta,33.3,LRE,3,Jacobian,3,lm,22
2024-07-10 17:34:55 __main__ INFO     animal - sound,beta,33.3,LRE,19,Jacobian,17,lm,30
2024-07-10 17:35:00 __main__ INFO     noun - plural_reg,beta,33.3,LRE,49,Jacobian,49,lm,50
2024-07-10 17:35:05 __main__ INFO     Ving - verb_inf,beta,33.3,LRE,6,Jacobian,2,lm,50
2024-07-10 17:35:09 __main__ INFO     male - female,beta,33.3,LRE,5,Jacobian,5,lm,32
2024-07-10 17:35:14 __main__ INFO     verb_3pSg - Ved,beta,33.3,LRE,41,Jacobian,39,lm,49
2024-07-10 17:35:18 __main__ INFO     meronyms - member,beta,33.3,LRE,12,Jacobian,8,lm,30
2024-07-10 17:35:22 __main__ INFO     hyponyms - misc,beta,33.3,LRE,1,Jacobian,3,lm,25
2024-07-10 17:35:27 __main__ INFO     adj - superlative,beta,33.3,LRE,28,Jacobian,26,lm,44
2024-07-10 17:35:32 __main__ INFO     verb+tion_irreg,beta,33.3,LRE,29,Jacobian,24,lm,49
2024-07-10 17:35:35 __main__ INFO     synonyms - exact,beta,33.3,LRE,2,Jacobian,2,lm,21
2024-07-10 17:35:40 __main__ INFO     hypernyms - animals,beta,33.3,LRE,20,Jacobian,8,lm,42
2024-07-10 17:35:45 __main__ INFO     country - capital,beta,33.3,LRE,6,Jacobian,8,lm,36
2024-07-10 17:35:45 __main__ INFO     using beta=33.3, iter=1
2024-07-10 17:35:48 __main__ INFO     name - nationality,beta,33.3,LRE,8,Jacobian,5,lm,23
2024-07-10 17:35:53 __main__ INFO     animal - youth,beta,33.3,LRE,20,Jacobian,17,lm,35
2024-07-10 17:35:58 __main__ INFO     verb_Ving - 3pSg,beta,33.3,LRE,2,Jacobian,1,lm,50
2024-07-10 17:36:03 __main__ INFO     noun+less_reg,beta,33.3,LRE,47,Jacobian,47,lm,49
2024-07-10 17:36:08 __main__ INFO     verb+able_reg,beta,33.3,LRE,39,Jacobian,36,lm,47
2024-07-10 17:36:12 __main__ INFO     UK_city - county,beta,33.3,LRE,1,Jacobian,1,lm,12
2024-07-10 17:36:17 __main__ INFO     antonyms - binary,beta,33.3,LRE,25,Jacobian,26,lm,43
2024-07-10 17:36:22 __main__ INFO     verb_inf - 3pSg,beta,33.3,LRE,46,Jacobian,44,lm,50
2024-07-10 17:36:26 __main__ INFO     re+verb_reg,beta,33.3,LRE,12,Jacobian,7,lm,42
2024-07-10 17:36:32 __main__ INFO     verb_inf - Ved,beta,33.3,LRE,41,Jacobian,41,lm,49
2024-07-10 17:36:36 __main__ INFO     country - language,beta,33.3,LRE,10,Jacobian,9,lm,37
2024-07-10 17:36:40 __main__ INFO     meronyms - part,beta,33.3,LRE,10,Jacobian,9,lm,25
2024-07-10 17:36:45 __main__ INFO     verb_Ving - Ved,beta,33.3,LRE,7,Jacobian,4,lm,49
2024-07-10 17:36:49 __main__ INFO     animal - shelter,beta,33.3,LRE,7,Jacobian,5,lm,32
2024-07-10 17:36:54 __main__ INFO     hypernyms - misc,beta,33.3,LRE,13,Jacobian,8,lm,33
2024-07-10 17:36:58 __main__ INFO     meronyms - substance,beta,33.3,LRE,6,Jacobian,5,lm,38
2024-07-10 17:37:03 __main__ INFO     noun - plural_irreg,beta,33.3,LRE,45,Jacobian,45,lm,50
2024-07-10 17:37:08 __main__ INFO     un+adj_reg,beta,33.3,LRE,40,Jacobian,37,lm,47
2024-07-10 17:37:13 __main__ INFO     verb+ment_irreg,beta,33.3,LRE,39,Jacobian,35,lm,50
2024-07-10 17:37:18 __main__ INFO     adj+ness_reg,beta,33.3,LRE,39,Jacobian,39,lm,42
2024-07-10 17:37:23 __main__ INFO     over+adj_reg,beta,33.3,LRE,0,Jacobian,0,lm,50
2024-07-10 17:37:28 __main__ INFO     verb+er_irreg,beta,33.3,LRE,23,Jacobian,19,lm,47
2024-07-10 17:37:33 __main__ INFO     adj+ly_reg,beta,33.3,LRE,35,Jacobian,35,lm,48
2024-07-10 17:37:38 __main__ INFO     name - occupation,beta,33.3,LRE,22,Jacobian,12,lm,40
2024-07-10 17:37:41 __main__ INFO     synonyms - intensity,beta,33.3,LRE,2,Jacobian,1,lm,18
2024-07-10 17:37:45 __main__ INFO     animal - sound,beta,33.3,LRE,16,Jacobian,15,lm,28
2024-07-10 17:37:50 __main__ INFO     noun - plural_reg,beta,33.3,LRE,49,Jacobian,49,lm,50
2024-07-10 17:37:56 __main__ INFO     Ving - verb_inf,beta,33.3,LRE,7,Jacobian,4,lm,49
2024-07-10 17:38:00 __main__ INFO     male - female,beta,33.3,LRE,6,Jacobian,6,lm,32
2024-07-10 17:38:05 __main__ INFO     verb_3pSg - Ved,beta,33.3,LRE,47,Jacobian,45,lm,49
2024-07-10 17:38:09 __main__ INFO     meronyms - member,beta,33.3,LRE,7,Jacobian,5,lm,30
2024-07-10 17:38:13 __main__ INFO     hyponyms - misc,beta,33.3,LRE,2,Jacobian,2,lm,26
2024-07-10 17:38:18 __main__ INFO     adj - superlative,beta,33.3,LRE,27,Jacobian,27,lm,44
2024-07-10 17:38:23 __main__ INFO     verb+tion_irreg,beta,33.3,LRE,26,Jacobian,28,lm,49
2024-07-10 17:38:26 __main__ INFO     synonyms - exact,beta,33.3,LRE,4,Jacobian,2,lm,21
2024-07-10 17:38:31 __main__ INFO     hypernyms - animals,beta,33.3,LRE,27,Jacobian,20,lm,43
2024-07-10 17:38:36 __main__ INFO     country - capital,beta,33.3,LRE,12,Jacobian,16,lm,37
2024-07-10 17:38:36 __main__ INFO     using beta=33.3, iter=2
2024-07-10 17:38:39 __main__ INFO     name - nationality,beta,33.3,LRE,7,Jacobian,5,lm,23
2024-07-10 17:38:43 __main__ INFO     animal - youth,beta,33.3,LRE,17,Jacobian,16,lm,33
2024-07-10 17:38:49 __main__ INFO     verb_Ving - 3pSg,beta,33.3,LRE,2,Jacobian,3,lm,50
2024-07-10 17:38:54 __main__ INFO     noun+less_reg,beta,33.3,LRE,46,Jacobian,46,lm,49
2024-07-10 17:38:59 __main__ INFO     verb+able_reg,beta,33.3,LRE,38,Jacobian,38,lm,46
2024-07-10 17:39:03 __main__ INFO     UK_city - county,beta,33.3,LRE,1,Jacobian,1,lm,12
2024-07-10 17:39:07 __main__ INFO     antonyms - binary,beta,33.3,LRE,23,Jacobian,22,lm,43
2024-07-10 17:39:12 __main__ INFO     verb_inf - 3pSg,beta,33.3,LRE,48,Jacobian,46,lm,50
2024-07-10 17:39:17 __main__ INFO     re+verb_reg,beta,33.3,LRE,18,Jacobian,12,lm,45
2024-07-10 17:39:23 __main__ INFO     verb_inf - Ved,beta,33.3,LRE,41,Jacobian,41,lm,49
2024-07-10 17:39:27 __main__ INFO     country - language,beta,33.3,LRE,8,Jacobian,4,lm,39
2024-07-10 17:39:31 __main__ INFO     meronyms - part,beta,33.3,LRE,8,Jacobian,9,lm,26
2024-07-10 17:39:36 __main__ INFO     verb_Ving - Ved,beta,33.3,LRE,19,Jacobian,13,lm,49
2024-07-10 17:39:40 __main__ INFO     animal - shelter,beta,33.3,LRE,4,Jacobian,2,lm,27
2024-07-10 17:39:44 __main__ INFO     hypernyms - misc,beta,33.3,LRE,11,Jacobian,10,lm,30
2024-07-10 17:39:49 __main__ INFO     meronyms - substance,beta,33.3,LRE,12,Jacobian,7,lm,41
2024-07-10 17:39:54 __main__ INFO     noun - plural_irreg,beta,33.3,LRE,47,Jacobian,46,lm,50
2024-07-10 17:39:59 __main__ INFO     un+adj_reg,beta,33.3,LRE,35,Jacobian,31,lm,49
2024-07-10 17:40:04 __main__ INFO     verb+ment_irreg,beta,33.3,LRE,36,Jacobian,37,lm,49
2024-07-10 17:40:09 __main__ INFO     adj+ness_reg,beta,33.3,LRE,43,Jacobian,41,lm,43
2024-07-10 17:40:14 __main__ INFO     over+adj_reg,beta,33.3,LRE,2,Jacobian,1,lm,49
2024-07-10 17:40:19 __main__ INFO     verb+er_irreg,beta,33.3,LRE,21,Jacobian,21,lm,47
2024-07-10 17:40:24 __main__ INFO     adj+ly_reg,beta,33.3,LRE,37,Jacobian,32,lm,49
2024-07-10 17:40:29 __main__ INFO     name - occupation,beta,33.3,LRE,20,Jacobian,12,lm,42
2024-07-10 17:40:33 __main__ INFO     synonyms - intensity,beta,33.3,LRE,6,Jacobian,3,lm,25
2024-07-10 17:40:37 __main__ INFO     animal - sound,beta,33.3,LRE,18,Jacobian,16,lm,28
2024-07-10 17:40:42 __main__ INFO     noun - plural_reg,beta,33.3,LRE,50,Jacobian,49,lm,50
2024-07-10 17:40:47 __main__ INFO     Ving - verb_inf,beta,33.3,LRE,3,Jacobian,1,lm,50
2024-07-10 17:40:51 __main__ INFO     male - female,beta,33.3,LRE,7,Jacobian,7,lm,36
2024-07-10 17:40:57 __main__ INFO     verb_3pSg - Ved,beta,33.3,LRE,47,Jacobian,44,lm,49
2024-07-10 17:41:01 __main__ INFO     meronyms - member,beta,33.3,LRE,7,Jacobian,4,lm,32
2024-07-10 17:41:05 __main__ INFO     hyponyms - misc,beta,33.3,LRE,3,Jacobian,3,lm,25
2024-07-10 17:41:10 __main__ INFO     adj - superlative,beta,33.3,LRE,27,Jacobian,25,lm,43
2024-07-10 17:41:15 __main__ INFO     verb+tion_irreg,beta,33.3,LRE,23,Jacobian,25,lm,49
2024-07-10 17:41:18 __main__ INFO     synonyms - exact,beta,33.3,LRE,1,Jacobian,0,lm,25
2024-07-10 17:41:23 __main__ INFO     hypernyms - animals,beta,33.3,LRE,34,Jacobian,28,lm,44
2024-07-10 17:41:28 __main__ INFO     country - capital,beta,33.3,LRE,17,Jacobian,17,lm,36
2024-07-10 17:41:28 __main__ INFO     using beta=33.3, iter=3
2024-07-10 17:41:31 __main__ INFO     name - nationality,beta,33.3,LRE,7,Jacobian,5,lm,24
2024-07-10 17:41:36 __main__ INFO     animal - youth,beta,33.3,LRE,18,Jacobian,16,lm,32
2024-07-10 17:41:41 __main__ INFO     verb_Ving - 3pSg,beta,33.3,LRE,1,Jacobian,0,lm,50
2024-07-10 17:41:46 __main__ INFO     noun+less_reg,beta,33.3,LRE,47,Jacobian,47,lm,49
2024-07-10 17:41:51 __main__ INFO     verb+able_reg,beta,33.3,LRE,39,Jacobian,41,lm,48
2024-07-10 17:41:55 __main__ INFO     UK_city - county,beta,33.3,LRE,1,Jacobian,1,lm,12
2024-07-10 17:42:00 __main__ INFO     antonyms - binary,beta,33.3,LRE,15,Jacobian,16,lm,43
2024-07-10 17:42:05 __main__ INFO     verb_inf - 3pSg,beta,33.3,LRE,45,Jacobian,45,lm,50
2024-07-10 17:42:09 __main__ INFO     re+verb_reg,beta,33.3,LRE,13,Jacobian,10,lm,43
2024-07-10 17:42:15 __main__ INFO     verb_inf - Ved,beta,33.3,LRE,41,Jacobian,41,lm,49
2024-07-10 17:42:19 __main__ INFO     country - language,beta,33.3,LRE,5,Jacobian,3,lm,38
2024-07-10 17:42:23 __main__ INFO     meronyms - part,beta,33.3,LRE,10,Jacobian,8,lm,28
2024-07-10 17:42:29 __main__ INFO     verb_Ving - Ved,beta,33.3,LRE,15,Jacobian,14,lm,49
2024-07-10 17:42:33 __main__ INFO     animal - shelter,beta,33.3,LRE,7,Jacobian,3,lm,28
