2024-06-13 17:11:59 root INFO     loading model + tokenizer
2024-06-14 06:29:00 root INFO     starting operator prediction
2024-06-14 06:29:00 root INFO     using no context
2024-06-14 06:29:00 root INFO     [order_1_approx] starting weight calculation
2024-06-14 06:33:02 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 06:33:02 root INFO     [order_1_approx] weight calculation finished
2024-06-14 06:33:03 lre.operators INFO     [Jacobian] FINISHED order_1_approx 1/8
2024-06-14 06:33:03 root INFO     [order_1_approx] starting weight calculation
2024-06-14 06:37:03 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 06:37:03 root INFO     [order_1_approx] weight calculation finished
2024-06-14 06:37:04 lre.operators INFO     [Jacobian] FINISHED order_1_approx 2/8
2024-06-14 06:37:04 root INFO     [order_1_approx] starting weight calculation
2024-06-14 06:41:04 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 06:41:04 root INFO     [order_1_approx] weight calculation finished
2024-06-14 06:41:05 lre.operators INFO     [Jacobian] FINISHED order_1_approx 3/8
2024-06-14 06:41:05 root INFO     [order_1_approx] starting weight calculation
2024-06-14 06:45:05 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 06:45:05 root INFO     [order_1_approx] weight calculation finished
2024-06-14 06:45:06 lre.operators INFO     [Jacobian] FINISHED order_1_approx 4/8
2024-06-14 06:45:06 root INFO     [order_1_approx] starting weight calculation
2024-06-14 06:49:04 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 06:49:04 root INFO     [order_1_approx] weight calculation finished
2024-06-14 06:49:05 lre.operators INFO     [Jacobian] FINISHED order_1_approx 5/8
2024-06-14 06:49:05 root INFO     [order_1_approx] starting weight calculation
2024-06-14 06:53:03 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 06:53:03 root INFO     [order_1_approx] weight calculation finished
2024-06-14 06:53:04 lre.operators INFO     [Jacobian] FINISHED order_1_approx 6/8
2024-06-14 06:53:04 root INFO     [order_1_approx] starting weight calculation
2024-06-14 06:57:03 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 06:57:03 root INFO     [order_1_approx] weight calculation finished
2024-06-14 06:57:04 lre.operators INFO     [Jacobian] FINISHED order_1_approx 7/8
2024-06-14 06:57:04 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:01:01 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:01:01 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:01:02 lre.operators INFO     [Jacobian] FINISHED order_1_approx 8/8
2024-06-14 07:01:02 root INFO     total operator prediction time: 1922.1240575313568 seconds
2024-06-14 07:01:05 root INFO     [' rept', ' dinosaur', ' rapt', ' mammal', ' bird'] matches ['dinosaur', 'reptile', 'bird', 'archosaur', 'archosaurian', 'archosaurian_reptile', ''] is True
2024-06-14 07:01:05 root INFO     [' snake', ' rept', ' bird', ' rapt', ' mammal'] matches ['snake', 'reptile', 'boa', 'serpent', 'ophidian'] is True
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' rural', ' p', ' r'] matches ['insect', 'invertebrate', 'creature', 'beast', 'hymenopteran', 'being', 'animal', 'organism', 'fauna', 'arthropod', 'hymenopterous_insect', 'animate_being', 'physical_hymenopteron', 'physical_entity', 'hymenopter', 'living_thing'] is False
2024-06-14 07:01:05 root INFO     [' rodent', ' mammal', ' rept', ' bird', ' rapt'] matches ['rodent', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', ''] is True
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' p', ' rural', ' r'] matches ['insect', 'invertebrate', 'creature', 'beast', 'hymenopteran', 'being', 'animal', 'insect', 'organism', 'fauna', 'arthropod', 'hymenopterous_insect', 'animate_being', 'hymenopteron', 'hymenopter', 'living_thing'] is False
2024-06-14 07:01:05 root INFO     [' rept', ' bird', ' rodent', ' insect', ' mammal'] matches ['insect', 'invertebrate', 'creature', 'beast', 'being', 'animal', 'insect', 'organism', 'fauna', 'arthropod', 'animate_being', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' mammal', ' f', ' rapt', ' bird', ' rept'] matches ['bovid', 'mammal', 'bison', 'cow', 'vertebrate', 'creature', 'ungulate', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'artiodactyl', 'ruminant', 'chordate', 'eutherian', 'mammalian', 'bovine', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_hoofed_mammal', 'physical_entity', 'even-toed_ungulate', 'artiodactyl_mammal', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' bird', ' rept', ' insect', ' rapt', ' animal'] matches ['insect', 'creature', 'beast', 'lepidopteran', 'animal', 'organism', 'fauna', 'arthropod', 'lepidopterous_insect', 'lepidopteron', 'animate_being', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' p', ' rural', ' r'] matches ['feline', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', ''] is False
2024-06-14 07:01:05 root INFO     [' bird', ' f', ' av', ' rept', ' rapt'] matches ['fowl', 'bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'domestic_fowl', 'animate_being', 'gallinaceous_bird', 'craniate', 'gallinacean', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' mammal', ' rept', ' pr', ' rodent', ' animal'] matches ['primate', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' rodent', ' mammal', ' rept', ' bird', ' f'] matches ['rodent', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', ''] is True
2024-06-14 07:01:05 root INFO     [' rept', ' snake', ' bird', ' rapt', ' rodent'] matches ['snake', 'reptile', 'elapid', 'elapid_snake', 'serpent', 'ophidian'] is True
2024-06-14 07:01:05 root INFO     [' rodent', ' bird', ' ', ' p', ' rat'] matches ['insect', 'invertebrate', 'creature', 'beast', 'dictyopterous_insect', 'being', 'animal', 'organism', 'fauna', 'arthropod', 'animate_being', 'physical_entity', 'living_thing'] is False
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' rural', ' p', ' r'] matches ['bovid', 'mammal', 'cattle', 'vertebrate', 'creature', 'ungulate', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'artiodactyl', 'ruminant', 'chordate', 'eutherian', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_hoofed_mammal', 'physical_entity', 'even-toed_ungulate', 'artiodactyl_mammal', 'living_thing'] is False
2024-06-14 07:01:05 root INFO     [' rapt', ' rodent', ' mammal', ' bird', ' rept'] matches ['canine', 'vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' mammal', ' rodent', ' f', ' rapt', ' animal'] matches ['bovid', 'mammal', 'vertebrate', 'creature', 'ungulate', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'artiodactyl', 'ruminant', 'chordate', 'eutherian', 'mammalian', 'bovine', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_hoofed_mammal', 'physical_entity', 'even-toed_ungulate', 'artiodactyl_mammal', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' rural', ' p', ' r'] matches ['canine', 'vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing'] is False
2024-06-14 07:01:05 root INFO     [' bird', ' av', ' rept', ' f', ' mammal'] matches ['fowl', 'bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'domestic_fowl', 'waterfowl', 'water_fowl', 'animate_being', 'anseriform_bird', 'craniate', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' rapt', ' bird', ' rept', ' mammal', ' f'] matches ['raptor', 'bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'iving_thing', 'raptorial_bird', 'bird_of_prey', ''] is True
2024-06-14 07:01:05 root INFO     [' rapt', ' bird', ' f', ' rept', ' av'] matches ['raptor', 'bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', ''] is True
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' p', ' rural', 'ait'] matches ['canine', 'vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing'] is False
2024-06-14 07:01:05 root INFO     [' bird', ' mammal', ' rept', ' rodent', ' rapt'] matches ['primate', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' mammal', ' f', ' rodent', ' animal', ' bird'] matches ['bovid', 'mammal', 'vertebrate', 'ungulate', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'artiodactyl', 'chordate', 'eutherian', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'hoofed_mammal', 'even-toed_ungulate', 'artiodactyl_mammal', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' bird', ' f', ' rept', ' av', ' mammal'] matches ['fowl', 'bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'domestic_fowl', 'waterfowl', 'water_fowl', 'animate_being', 'anseriform_bird', 'craniate', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' mammal', ' rept', ' rodent', ' animal', ' '] matches ['primate', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' p', ' rural', ' r'] matches ['raptor', 'bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', ''] is False
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' rural', ' p', ' r'] matches ['primate', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing'] is False
2024-06-14 07:01:05 root INFO     [' rapt', ' rodent', ' rept', ' bird', ' mammal'] matches ['canine', 'vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' mammal', ' rapt', ' rept', ' f', ' rodent'] matches ['feline', 'cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat'] is True
2024-06-14 07:01:05 root INFO     [' mammal', ' rept', ' f', ' rapt', ' rodent'] matches ['feline', 'cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'causal_agent', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat'] is True
2024-06-14 07:01:05 root INFO     [' mammal', ' rapt', ' bird', ' rept', ' animal'] matches ['feline', 'cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat'] is True
2024-06-14 07:01:05 root INFO     [' rept', ' bird', ' snake', ' rapt', ' rodent'] matches ['snake', 'reptile', 'elapid', 'elapid_snake', 'serpent', 'ophidian'] is True
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' rural', ' p', ' r'] matches ['rodent', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', ''] is False
2024-06-14 07:01:05 root INFO     [' mammal', ' rept', ' bird', ' pr', ' rapt'] matches ['primate', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'placental', 'hominid', 'chordate', 'eutherian', 'mammal', 'ape', 'mammalian', 'animate_being', 'eutherian_mammal', 'placental_mammal', 'craniate', 'physical_physical_entity', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' p', ' rural', ' r'] matches ['raptor', 'bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', ''] is False
2024-06-14 07:01:05 root INFO     [' mammal', ' bird', ' animal', ' rodent', ' rapt'] matches ['bovid', 'mammal', 'horse', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'eutherian', 'mammal', 'equine', 'mammalian', 'equid', 'living_thing', 'odd-toed_ungulate', 'animate_being', 'eutherian_mammal', 'perissodactyl', 'placental_mammal', 'craniate', 'hoofed_mammal', 'physical_entity', 'perissodactyl_mammal', 'equus_caballus'] is True
2024-06-14 07:01:05 root INFO     [' rodent', ' mammal', ' rept', ' bird', ' f'] matches ['rodent', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', ''] is True
2024-06-14 07:01:05 root INFO     [' bird', ' rodent', ' rept', ' rapt', ' f'] matches ['fowl', 'bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'wild_fowl', 'wildfowl', 'animate_being', 'gallinaceous_bird', 'craniate', 'gallinacean', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' rept', ' snake', ' mammal', ' rodent', ' '] matches ['snake', 'reptile', 'pit_viper', 'serpent', 'ophidian'] is True
2024-06-14 07:01:05 root INFO     [' rodent', ' mammal', ' bird', ' rapt', ' rept'] matches ['rodent', 'vertebrate', 'creature', 'beast', 'animal', 'organism', 'fauna', 'placental', 'chordate', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'gnawer', 'animate_being', 'living_thing', 'placental_mammal', 'craniate', ''] is True
2024-06-14 07:01:05 root INFO     [' rept', ' dinosaur', ' bird', ' mammal', ' '] matches ['dinosaur', 'reptile', 'armored_dinosaur', 'archosaur', 'archosaurian', 'archosaurian_reptile', ''] is True
2024-06-14 07:01:05 root INFO     [' rept', ' mammal', ' f', ' animal', ' rapt'] matches ['feline', 'cat', 'beast', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'felid', 'eutherian', 'mammal', 'mammalian', 'eutherian_mammal', 'animate_being', 'placental_mammal', 'craniate', 'big_cat'] is True
2024-06-14 07:01:05 root INFO     [' rept', ' bird', ' rapt', ' mammal', ' '] matches ['dinosaur', 'reptile', 'ceratopsian', 'horned_dinosaur', 'archosaur', 'archosaurian', 'archosaurian_reptile', ''] is True
2024-06-14 07:01:05 root INFO     [' bird', ' f', ' rapt', ' rodent', ' av'] matches ['fowl', 'bird', 'vertebrate', 'poultry', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'poultry', 'chordate', 'domestic_fowl', 'animate_being', 'gallinaceous_bird', 'craniate', 'gallinacean', 'living_thing'] is True
2024-06-14 07:01:05 root INFO     [' rept', ' dinosaur', ' bird', ' rapt', ' mammal'] matches ['dinosaur', 'reptile', 'theropod', 'theropod_dinosaur', 'bird-footed_dinosaur', 'archosaur', 'archosaurian', 'archosaurian_reptile', ''] is True
2024-06-14 07:01:05 root INFO     [' rept', ' rapt', ' bird', ' mammal', ' '] matches ['dinosaur', 'reptile', 'maniraptor', 'archosaur', 'archosaurian', 'archosaurian_reptile', ''] is True
2024-06-14 07:01:05 root INFO     [' bird', ' rept', ' snake', ' rodent', ' mammal'] matches ['snake', 'reptile', 'snake', 'serpent', 'ophidian'] is True
2024-06-14 07:01:05 root INFO     [' bird', ' rept', ' rapt', ' mammal', ' rodent'] matches ['raptor', 'bird', 'vertebrate', 'creature', 'beast', 'being', 'animal', 'organism', 'fauna', 'chordate', 'animate_being', 'craniate', 'living_thing', 'raptorial_bird', 'bird_of_prey', ''] is True
2024-06-14 07:01:05 root INFO     [' rear', '\n', ' rural', ' p', ' r'] matches ['canine', 'vertebrate', 'creature', 'beast', 'canid', 'being', 'animal', 'organism', 'fauna', 'placental', 'carnivore', 'chordate', 'eutherian', 'mammal', 'mammalian', 'animate_being', 'eutherian_mammal', 'locomote', 'placental_mammal', 'craniate', 'domesticated_animal', 'physical_entity', 'domestic_animal', 'living_thing'] is False
2024-06-14 07:01:05 root INFO     hypernyms - animals,50,518,740

2024-06-14 07:01:05 __main__ INFO     starting test: <class 'lre.operators.JacobianIclMeanEstimator'> on Relation(name='antonyms - binary', prompt_templates=['The opposite of {} is', 'The inverse of {} is', 'Something that is {} is not'], prompt_templates_zs=['The opposite of {} is', 'The inverse of {} is', 'Something that is {} is not'], samples=[RelationSample(subject='after', object=['before', 'earlier', 'previously']), RelationSample(subject='ahead', object=['behind', 'rear', 'after', 'tail', 'beforehand']), RelationSample(subject='anterior', object=['posterior']), RelationSample(subject='backward', object=['forward', 'forwards', 'frontward', 'frontwards', 'forrad', 'forrard', 'forth', 'onward']), RelationSample(subject='before', object=['after', 'subsequently', 'later', 'afterwards', 'afterward', 'ahead']), RelationSample(subject='beginning', object=['end', 'terminal', 'ending', 'last', 'final', 'finish', 'finale', 'conclusion']), RelationSample(subject='below', object=['above', 'higher', 'up']), RelationSample(subject='climb', object=['descend', 'declivitous', 'downhill', 'downward-sloping', 'degressive', 'descendant', 'descendent', 'down', 'downward', 'downward-arching', 'drizzling', 'dropping', 'falling', 'raining']), RelationSample(subject='dead', object=['alive', 'living', 'live']), RelationSample(subject='decrement', object=['increment']), RelationSample(subject='descend', object=['ascend', 'climb', 'rise', 'upward', 'ascendent', 'ascendant']), RelationSample(subject='dive', object=['emerge']), RelationSample(subject='down', object=['up', 'above', 'ahead', 'lead', 'leading', 'aweigh', 'dormie', 'dormy', 'heavenward', 'skyward', 'risen', 'sprouted', 'upbound', 'upfield', 'upward']), RelationSample(subject='downslope', object=['upslope', 'ascent']), RelationSample(subject='drop', object=['lift', 'pick_up']), RelationSample(subject='dynamic', object=['static', 'still', 'unmoving', 'unchanging']), RelationSample(subject='employ', object=['dismiss', 'fire', 'sack', 'displace', 'terminate']), RelationSample(subject='exit', object=['entrance', 'entranceway', 'entryway', 'entry', 'entree']), RelationSample(subject='fall', object=['rise', 'upward', 'climb']), RelationSample(subject='first', object=['last', 'end', 'terminal', 'ending', 'final', 'finish', 'finale', 'conclusion']), RelationSample(subject='forget', object=['remember', 'retrieve', 'recall', 'call_back', 'call_up', 'recollect']), RelationSample(subject='forward', object=['backward', 'back', 'backwards', 'rearward', 'rearwards']), RelationSample(subject='front', object=['back', 'rear', 'forepart']), RelationSample(subject='in', object=['out', 'outer', 'exterior', 'outside']), RelationSample(subject='inbound', object=['outbound']), RelationSample(subject='inhale', object=['exhale']), RelationSample(subject='input', object=['output']), RelationSample(subject='inside', object=['outside', 'exterior', 'out']), RelationSample(subject='interior', object=['exterior', 'outdoor', 'out-of-door', 'outside']), RelationSample(subject='internal', object=['external', 'outer', 'outside']), RelationSample(subject='inverse', object=['reverse', 'reversion', 'reversal', 'turnabout', 'turnaround']), RelationSample(subject='mortal', object=['immortal']), RelationSample(subject='occupied', object=['vacant', 'free']), RelationSample(subject='off', object=['on']), RelationSample(subject='out', object=['in', 'inside']), RelationSample(subject='outward', object=['upward', 'up', 'upwards']), RelationSample(subject='over', object=['under', 'below', 'beneath']), RelationSample(subject='previously', object=['subsequently', 'later', 'afterwards', 'afterward', 'after', 'subsequent']), RelationSample(subject='proceed', object=['retreat', 'return']), RelationSample(subject='rise', object=['sink', 'drop', 'fall']), RelationSample(subject='south', object=['north']), RelationSample(subject='southeast', object=['southwest', 'northeast']), RelationSample(subject='submerge', object=['emerge']), RelationSample(subject='top', object=['bottom', 'underside', 'undersurface']), RelationSample(subject='toward', object=['away', 'off', 'forth', 'aside']), RelationSample(subject='true', object=['false', 'incorrect', 'wrong', 'mistaken']), RelationSample(subject='under', object=['over', 'above', 'up']), RelationSample(subject='up', object=['down', 'downwards', 'downward', 'downwardly']), RelationSample(subject='uphill', object=['downhill', 'decline', 'fall', 'declivitous', 'downward-sloping']), RelationSample(subject='west', object=['east'])], _domain=None, _range=None)
2024-06-14 07:01:07 root INFO     starting operator prediction
2024-06-14 07:01:07 root INFO     using no context
2024-06-14 07:01:07 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:05:06 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:05:06 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:05:07 lre.operators INFO     [Jacobian] FINISHED order_1_approx 1/8
2024-06-14 07:05:07 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:09:05 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:09:05 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:09:06 lre.operators INFO     [Jacobian] FINISHED order_1_approx 2/8
2024-06-14 07:09:06 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:13:04 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:13:04 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:13:05 lre.operators INFO     [Jacobian] FINISHED order_1_approx 3/8
2024-06-14 07:13:05 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:17:02 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:17:02 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:17:03 lre.operators INFO     [Jacobian] FINISHED order_1_approx 4/8
2024-06-14 07:17:03 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:21:00 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:21:00 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:21:01 lre.operators INFO     [Jacobian] FINISHED order_1_approx 5/8
2024-06-14 07:21:01 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:24:59 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:24:59 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:24:59 lre.operators INFO     [Jacobian] FINISHED order_1_approx 6/8
2024-06-14 07:25:00 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:28:56 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:28:56 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:28:57 lre.operators INFO     [Jacobian] FINISHED order_1_approx 7/8
2024-06-14 07:28:57 root INFO     [order_1_approx] starting weight calculation
2024-06-14 07:32:53 root INFO     weight size is torch.Size([4096, 4096])
2024-06-14 07:32:53 root INFO     [order_1_approx] weight calculation finished
2024-06-14 07:32:54 lre.operators INFO     [Jacobian] FINISHED order_1_approx 8/8
2024-06-14 07:32:54 root INFO     total operator prediction time: 1907.0311155319214 seconds
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['before', 'earlier', 'previously'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['behind', 'rear', 'after', 'tail', 'beforehand'] is False
2024-06-14 07:32:56 root INFO     [' ', '\n', ' to', ' back', ' the'] matches ['posterior'] is False
2024-06-14 07:32:56 root INFO     [' ', ' forward', ' backward', ' back', '\n'] matches ['forward', 'forwards', 'frontward', 'frontwards', 'forrad', 'forrard', 'forth', 'onward'] is True
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' sl', ' esc'] matches ['after', 'subsequently', 'later', 'afterwards', 'afterward', 'ahead'] is True
2024-06-14 07:32:56 root INFO     [' ', ' end', '\n', ' back', ' to'] matches ['end', 'terminal', 'ending', 'last', 'final', 'finish', 'finale', 'conclusion'] is True
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' esc', ' sl'] matches ['above', 'higher', 'up'] is False
2024-06-14 07:32:56 root INFO     [' ', '\n', ' down', ' fall', ' not'] matches ['descend', 'declivitous', 'downhill', 'downward-sloping', 'degressive', 'descendant', 'descendent', 'down', 'downward', 'downward-arching', 'drizzling', 'dropping', 'falling', 'raining'] is True
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' sl'] matches ['alive', 'living', 'live'] is False
2024-06-14 07:32:56 root INFO     [' ', '\n', ' to', ' down', ' back'] matches ['increment'] is False
2024-06-14 07:32:56 root INFO     [' ', '\n', ' down', ' descend', ' to'] matches ['ascend', 'climb', 'rise', 'upward', 'ascendent', 'ascendant'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['up', 'above', 'ahead', 'lead', 'leading', 'aweigh', 'dormie', 'dormy', 'heavenward', 'skyward', 'risen', 'sprouted', 'upbound', 'upfield', 'upward'] is False
2024-06-14 07:32:56 root INFO     [' ', '\n', ' down', ' back', ' not'] matches ['upslope', 'ascent'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['lift', 'pick_up'] is False
2024-06-14 07:32:56 root INFO     [' ', '\n', ' to', ' not', ' in'] matches ['static', 'still', 'unmoving', 'unchanging'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', 'default', ' esc'] matches ['dismiss', 'fire', 'sack', 'displace', 'terminate'] is False
2024-06-14 07:32:56 root INFO     ['sl', ' afterwards', ' afterward', ' esc', 'default'] matches ['entrance', 'entranceway', 'entryway', 'entry', 'entree'] is False
